DT_MAJ_GDUNO,COMBINE_NUO_NUI,CD_ORGNS,NOM_COURT_ORGNS,NOM_OFFCL_ORGNS,ADRS_GEO_L1_GDUNO_ORGNS,ADRS_GEO_L2_GDUNO_ORGNS,CD_POSTL_GDUNO_ORGNS,CD_MUNCP_GDUNO_ORGNS,NOM_MUNCP_GDUNO_ORGNS,CD_IMM,NOM_IMM,ADRS_GEO_L1_GDUNO_IMM,ADRS_GEO_L2_GDUNO_IMM,CD_MUNCP_GDUNO_IMM,NOM_MUNCP_GDUNO_IMM,CD_POSTL_GDUNO_IMM,PRESC,PRIM,SEC,FORM_PRO,ADULTE,SITE_WEB_ORGNS,COORD_X_LL84_IMM,COORD_Y_LL84_IMM,ORDRE_ENS,CD_CS,TYPE_CS,STYLE_CART,NOM_MUNCP,NOM_MRC,NOM_REG_ADM,NOM_CEP,NOM_CS
,129322767,862202,École Assomption,École Assomption,"1900, rue Bernard",,J2T1G4,54048,Saint-Hyacinthe,862029,Assomption,"1900, rue Bernard",,54048,Saint-Hyacinthe,J2T1G4,1,1,0,0,0,http://www.cssh.qc.ca/ecoles/assomption/,-72.928969,45.6356,Préscolaire - Primaire,862000,Franco,4_OrgImm_Franco_presc_prim,Saint-Hyacinthe,Les Maskoutains,Montérégie,Saint-Hyacinthe,Centre de services scolaire de Saint-Hyacinthe
,129332772,862203,École Bois-Joli - Sacré-Coeur,École Bois-Joli - Sacré-Coeur,"700, rue Millet",,J2S1J5,54048,Saint-Hyacinthe,862034,Immeuble Sacré-Coeur (Saint-Hyacinthe),"775, rue du Sacré-Coeur Ouest",,54048,Saint-Hyacinthe,J2S1V2,1,1,0,0,0,http://www.cssh.qc.ca/ecoles/sc-bj/,-72.950775,45.634126,Préscolaire - Primaire,862000,Franco,4_OrgImm_Franco_presc_prim,Saint-Hyacinthe,Les Maskoutains,Montérégie,Saint-Hyacinthe,Centre de services scolaire de Saint-Hyacinthe
,129332773,862203,École Bois-Joli - Sacré-Coeur,École Bois-Joli - Sacré-Coeur,"700, rue Millet",,J2S1J5,54048,Saint-Hyacinthe,862035,Immeuble Bois-Joli,"700, rue Millet",,54048,Saint-Hyacinthe,J2S1J5,1,1,0,0,0,http://www.cssh.qc.ca/ecoles/sc-bj/,-72.952786,45.639642,Préscolaire - Primaire,862000,Franco,4_OrgImm_Franco_presc_prim,Saint-Hyacinthe,Les Maskoutains,Montérégie,Saint-Hyacinthe,Centre de services scolaire de Saint-Hyacinthe
,129347595,862205,École aux Quatre-Vents,École aux Quatre-Vents,"1441, rue Saint-Pierre",,J0H1P0,54110,Saint-Jude,862009,Immeuble Saint-Barnabé-Sud,"265, rang de Michaudville",,54105,Saint-Barnabé-Sud,J0H1G0,1,1,0,0,0,,-72.926381,45.731942,Préscolaire - Primaire,862000,Franco,4_OrgImm_Franco_presc_prim,Saint-Barnabé-Sud,Les Maskoutains,Montérégie,Saint-Hyacinthe,Centre de services scolaire de Saint-Hyacinthe
,129342783,862205,École aux Quatre-Vents,École aux Quatre-Vents,"1441, rue Saint-Pierre",,J0H1P0,54110,Saint-Jude,862048,Immeuble Saint-Bernard,"388, rue Principale",,54115,Saint-Bernard-de-Michaudville,J0H1C0,1,1,0,0,0,,-73.060125,45.8266,Préscolaire - Primaire,862000,Franco,4_OrgImm_Franco_presc_prim,Saint-Bernard-de-Michaudville,Les Maskoutains,Montérégie,Richelieu,Centre de services scolaire de Saint-Hyacinthe
,137457080,886023,École Eardley,École Eardley,"180, rue North",,J9H6Y9,81017,Gatineau,886850,Centre Hospitalier Pierre-Janet,"20, rue Pharand",,81017,Gatineau,J9A1K7,1,1,0,0,0,http://www.wqsb.qc.ca/Schools/eardley_fr.htm,-75.74047,45.42612,Préscolaire - Primaire,886000,Anglo,4_OrgImm_Anglo_presc_prim,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,137465993,886024,Centre R. J. de l'Outaouais,Centre de Réadaptation les jeunes de l'Outaouais,"155, chemin Freeman",,J8Z2A7,81017,Gatineau,772850,C.J.O.-Héritage,"155, chemin Freeman",,81017,Gatineau,J8Z2A7,0,0,1,0,0,,-75.743816,45.472179,Secondaire,886000,Anglo,3_OrgImm_Anglo_secondaire,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,137467075,886024,Centre R. J. de l'Outaouais,Centre de Réadaptation les jeunes de l'Outaouais,"155, chemin Freeman",,J8Z2A7,81017,Gatineau,886851,Complex Héritage,"155, chemin Freeman",,81017,Gatineau,J8Z2A7,0,0,1,0,0,,-75.743816,45.472179,Secondaire,886000,Anglo,3_OrgImm_Anglo_secondaire,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,137467238,886024,Centre R. J. de l'Outaouais,Centre de Réadaptation les jeunes de l'Outaouais,"155, chemin Freeman",,J8Z2A7,81017,Gatineau,886871,Complex Héritage (2),"155, chemin Freeman",,81017,Gatineau,J8Z2A7,0,0,1,0,0,,-75.743816,45.472179,Secondaire,886000,Anglo,3_OrgImm_Anglo_secondaire,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,137476812,886025,École Intermédiaire Symmes,École Intermédiaire Symmes,"925, boulevard du Plateau",,J9J3G2,81017,Gatineau,886037,Symmes / D'arcy McGee,"925, boul. du Plateau",,81017,Gatineau,J9J3G2,0,0,1,0,0,http://www.wqsb.qc.ca/Schools/symmes_fr.htm,-75.806098,45.422517,Secondaire,886000,Anglo,3_OrgImm_Anglo_secondaire,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,137477080,886025,École Intermédiaire Symmes,École Intermédiaire Symmes,"925, boulevard du Plateau",,J9J3G2,81017,Gatineau,886850,Centre Hospitalier Pierre-Janet,"20, rue Pharand",,81017,Gatineau,J9A1K7,0,0,1,0,0,http://www.wqsb.qc.ca/Schools/symmes_fr.htm,-75.74047,45.42612,Secondaire,886000,Anglo,3_OrgImm_Anglo_secondaire,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,137477075,886025,École Intermédiaire Symmes,École Intermédiaire Symmes,"925, boulevard du Plateau",,J9J3G2,81017,Gatineau,886851,Complex Héritage,"155, chemin Freeman",,81017,Gatineau,J8Z2A7,0,0,1,0,0,http://www.wqsb.qc.ca/Schools/symmes_fr.htm,-75.743816,45.472179,Secondaire,886000,Anglo,3_OrgImm_Anglo_secondaire,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,137477238,886025,École Intermédiaire Symmes,École Intermédiaire Symmes,"925, boulevard du Plateau",,J9J3G2,81017,Gatineau,886871,Complex Héritage (2),"155, chemin Freeman",,81017,Gatineau,J8Z2A7,0,0,1,0,0,http://www.wqsb.qc.ca/Schools/symmes_fr.htm,-75.743816,45.472179,Secondaire,886000,Anglo,3_OrgImm_Anglo_secondaire,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,139013683,888022,École primaire Mount Pleasant,École primaire Mount Pleasant,"97, rue Mount Pleasant",,J0P1H0,71100,Hudson,888005,Mount Pleasant,"97, rue Mount Pleasant",,71100,Hudson,J0P1H0,1,1,0,0,0,,-74.141942,45.451515,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Hudson,Vaudreuil-Soulanges,Montérégie,Soulanges,Commission scolaire Lester-B.-Pearson
,139044065,888024,École primaire Riverview,École primaire Riverview,"971, avenue Riverview",,H4H2C3,66035,Verdun,888070,Riverview,"971, avenue Riverview",,66023,Montréal,H4H2C3,1,1,0,0,0,http://www.lbpsb.qc.ca/%7Eriverview,-73.577583,45.447112,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Montréal,Montréal,Montréal,Verdun,Commission scolaire Lester-B.-Pearson
,139076008,888027,École primaire Saint-Anthony,École primaire Saint-Anthony,"17750, rue Meloche",,H9J3P9,66130,Pierrefonds,888049,Saint Anthony,"17750, rue Meloche",,66023,Montréal,H9J3P9,1,1,0,0,0,http://stanthony.lbpsb.qc.ca,-73.883363,45.458309,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Montréal,Montréal,Montréal,Nelligan,Commission scolaire Lester-B.-Pearson
,139093882,888029,École primaire Saint-Charles,École primaire Saint-Charles,"4331, rue Sainte-Anne",,H9H4G7,66130,Pierrefonds,888042,Saint Charles,"4331, rue Sainte-Anne",,66023,Montréal,H9H4G7,1,1,0,0,0,http://www.lbpsb.qc.ca/~stcharles,-73.865809,45.472566,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Montréal,Montréal,Montréal,Nelligan,Commission scolaire Lester-B.-Pearson
,139103869,888030,École primaire Saint-Edmund,École primaire Saint-Edmund,"115, boulevard Beaconsfield",,H9W3Z8,66107,Beaconsfield,888037,Saint Edmund,"115, boulevard Beaconsfield",,66107,Beaconsfield,H9W3Z8,1,1,0,0,0,http://www.lbpsb.qc.ca/saintedmund,-73.848312,45.430823,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Beaconsfield,Montréal,Montréal,Jacques-Cartier,Commission scolaire Lester-B.-Pearson
,139113872,888031,École primaire Saint-John-Fisher Senior,École primaire Saint-John-Fisher Senior,"121, avenue Summerhill",,H9R2L8,66097,Pointe-Claire,888040,Saint John Fisher Senior,"121, avenue Summerhill",,66097,Pointe-Claire,H9R2L8,0,1,0,0,0,,-73.795668,45.456796,Primaire,888000,Anglo,2_OrgImm_Anglo_primaire,Pointe-Claire,Montréal,Montréal,Jacques-Cartier,Commission scolaire Lester-B.-Pearson
,139123679,888032,École primaire Soulanges,École primaire Soulanges,"1135, rue Saint-Georges",,J0P1Y0,71015,Saint-Télesphore,888071,Soulanges,"1135, côte Saint-Georges",,71015,Saint-Télesphore,J0P1Y0,1,1,0,0,0,,-74.418432,45.297883,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Saint-Télesphore,Vaudreuil-Soulanges,Montérégie,Soulanges,Commission scolaire Lester-B.-Pearson
,139174038,888037,École primaire Terry-Fox,École primaire Terry-Fox,"13350, rue Purcell",,H8Z1P7,66023,Montréal,888044,Terry-Fox,"13350, rue Purcell",,66023,Montréal,H8Z1P7,1,1,0,0,0,http://www.lbpsb.qc.ca/~terryfox,-73.845518,45.502711,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Montréal,Montréal,Montréal,Nelligan,Commission scolaire Lester-B.-Pearson
,137502869,886030,École primaire Maniwaki Woodland,École primaire Maniwaki Woodland,"247, rue Des Oblats",,J9E1G6,83065,Maniwaki,774067,Cité étudiante de la Haute-Gatineau,"211, rue Henri-Bourassa",,83065,Maniwaki,J9E1E4,0,0,1,0,0,http://www.wqsb.qc.ca/Schools/maniwaki_fr.htm,-75.978031,46.380968,Secondaire,886000,Anglo,3_OrgImm_Anglo_secondaire,Maniwaki,La Vallée-de-la-Gatineau,Outaouais,Gatineau,Commission scolaire Western Québec
,137502856,886030,École primaire Maniwaki Woodland,École primaire Maniwaki Woodland,"247, rue Des Oblats",,J9E1G6,83065,Maniwaki,886029,Maniwaki Woodland,"247, rue des Oblats",,83065,Maniwaki,J9E1G6,1,1,0,0,0,http://www.wqsb.qc.ca/Schools/maniwaki_fr.htm,-75.975582,46.378708,Préscolaire - Primaire,886000,Anglo,4_OrgImm_Anglo_presc_prim,Maniwaki,La Vallée-de-la-Gatineau,Outaouais,Gatineau,Commission scolaire Western Québec
,137507080,886030,École primaire Maniwaki Woodland,École primaire Maniwaki Woodland,"247, rue Des Oblats",,J9E1G6,83065,Maniwaki,886850,Centre Hospitalier Pierre-Janet,"20, rue Pharand",,81017,Gatineau,J9A1K7,1,1,1,0,0,http://www.wqsb.qc.ca/Schools/maniwaki_fr.htm,-75.74047,45.42612,Préscolaire - Primaire - Secondaire,886000,Anglo,5_OrgImm_Anglo_presc_prim_sec,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,137507075,886030,École primaire Maniwaki Woodland,École primaire Maniwaki Woodland,"247, rue Des Oblats",,J9E1G6,83065,Maniwaki,886851,Complex Héritage,"155, chemin Freeman",,81017,Gatineau,J8Z2A7,1,1,1,0,0,http://www.wqsb.qc.ca/Schools/maniwaki_fr.htm,-75.743816,45.472179,Préscolaire - Primaire - Secondaire,886000,Anglo,5_OrgImm_Anglo_presc_prim_sec,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,137507238,886030,École primaire Maniwaki Woodland,École primaire Maniwaki Woodland,"247, rue Des Oblats",,J9E1G6,83065,Maniwaki,886871,Complex Héritage (2),"155, chemin Freeman",,81017,Gatineau,J8Z2A7,1,1,1,0,0,http://www.wqsb.qc.ca/Schools/maniwaki_fr.htm,-75.743816,45.472179,Préscolaire - Primaire - Secondaire,886000,Anglo,5_OrgImm_Anglo_presc_prim_sec,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,137513131,886031,École G. Théberge,École G. Théberge,"38, rue Boucher",,J0Z3R0,85005,Témiscaming,781060,Gilbert Théberge,"40, rue Boucher",,85005,Témiscaming,J0Z3R0,1,1,1,0,0,http://www.wqsb.qc.ca/Schools/theberge_fr.htm,-79.100401,46.721046,Préscolaire - Primaire - Secondaire,886000,Anglo,5_OrgImm_Anglo_presc_prim_sec,Témiscaming,Témiscamingue,Abitibi-Témiscamingue,Rouyn-Noranda-Témiscamingue,Commission scolaire Western Québec
,137517080,886031,École G. Théberge,École G. Théberge,"38, rue Boucher",,J0Z3R0,85005,Témiscaming,886850,Centre Hospitalier Pierre-Janet,"20, rue Pharand",,81017,Gatineau,J9A1K7,1,1,1,0,0,http://www.wqsb.qc.ca/Schools/theberge_fr.htm,-75.74047,45.42612,Préscolaire - Primaire - Secondaire,886000,Anglo,5_OrgImm_Anglo_presc_prim_sec,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,137517076,886031,École G. Théberge,École G. Théberge,"38, rue Boucher",,J0Z3R0,85005,Témiscaming,886852,Centre d'orientation l'Étape,"700, boul. Forest",,89008,Val-d'Or,J9P2L3,1,1,1,0,0,http://www.wqsb.qc.ca/Schools/theberge_fr.htm,-77.787943,48.098421,Préscolaire - Primaire - Secondaire,886000,Anglo,5_OrgImm_Anglo_presc_prim_sec,Val-d'Or,La Vallée-de-l'Or,Abitibi-Témiscamingue,Abitibi-Est,Commission scolaire Western Québec
,139214079,888040,École primaire Westpark,École primaire Westpark,"6, rue Howard",,H9A2L2,66142,Dollard-des-Ormeaux,888067,Westpark,"6, rue Howard",,66142,Dollard-des-Ormeaux,H9A2L2,1,1,0,0,0,http://www.lbpsb.qc.ca/~westpark,-73.824288,45.49723,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Dollard-des-Ormeaux,Montréal,Montréal,Robert-Baldwin,Commission scolaire Lester-B.-Pearson
,139223876,888041,École primaire Wilder-Penfield,École primaire Wilder-Penfield,"551, avenue Westminster",,H9G1E8,66142,Dollard-des-Ormeaux,888017,Wilder-Penfield,"551, avenue Westminster",,66142,Dollard-des-Ormeaux,H9G1E8,1,1,0,0,0,http://wilderpenfield.lbpsb.qc.ca,-73.846858,45.471941,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Dollard-des-Ormeaux,Montréal,Montréal,Robert-Baldwin,Commission scolaire Lester-B.-Pearson
,139262703,888044,École primaire Saint-Patrick,École primaire Saint-Patrick,"261, rue Shamrock",,J7W3W5,71070,Pincourt,888083,Saint Patrick,"261, rue Shamrock",,71070,Pincourt,J7V3W5,1,1,0,0,0,http://stpatrick.lbpsb.qc.ca,-73.98558,45.378067,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Pincourt,Vaudreuil-Soulanges,Montérégie,Vaudreuil,Commission scolaire Lester-B.-Pearson
,139276746,888045,École primaire Pierre-Elliott-Trudeau,École primaire Pierre-Elliott-Trudeau,"490, rue Bourget",,J7V6N2,71083,Vaudreuil-Dorion,888069,Pierre-Elliott-Trudeau,"490, rue Bourget",,71083,Vaudreuil-Dorion,J7V6N2,1,1,0,0,0,,-74.023043,45.411367,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Vaudreuil-Dorion,Vaudreuil-Soulanges,Montérégie,Vaudreuil,Commission scolaire Lester-B.-Pearson
,161416823,888046,École primaire Margaret-Manson,École primaire Margaret-Manson,"18750, boulevard Elkas",,H9J4C1,66102,Kirkland,888072,Margaret-Manson,"18750, boulevard Elkas",,66102,Kirkland,H9J4C1,1,1,0,0,0,http://margaretmanson.lbpsb.qc.ca,-73.891583,45.443272,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Kirkland,Montréal,Montréal,Nelligan,Commission scolaire Lester-B.-Pearson
,161404096,888047,École primaire Verdun,École primaire Verdun,"610, avenue Desmarchais",,H4H1S6,66023,Montréal,888065,Verdun,"610, avenue Desmarchais",,66023,Montréal,H4H1S6,1,1,0,0,0,,-73.572774,45.454284,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Montréal,Montréal,Montréal,Verdun,Commission scolaire Lester-B.-Pearson
,229156969,888048,École primaire Forest Hill Senior,École primaire Forest Hill Senior,"1449, avenue Bédard",,J7T3B4,71105,Saint-Lazare,888074,Forest Hill Senior,"1449, avenue Bédard",,71105,Saint-Lazare,J7T3B4,0,1,0,0,0,,-74.139663,45.398014,Primaire,888000,Anglo,2_OrgImm_Anglo_primaire,Saint-Lazare,Vaudreuil-Soulanges,Montérégie,Soulanges,Commission scolaire Lester-B.-Pearson
,255644051,888049,École primaire Maple Grove,École primaire Maple Grove,"740, 52 ième Avenue",,H8T2X6,66023,Montréal,888061,Maple Grove,"740, 52e Avenue",,66023,Montréal,H8T2X6,1,1,0,0,0,,-73.715865,45.444614,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Montréal,Montréal,Montréal,Marquette,Commission scolaire Lester-B.-Pearson
,137533656,886032,École primaire Poltimore,École primaire Poltimore,"2, rue Paugan",,J8N2G9,82015,Val-des-Monts,886003,Poltimore,"2, chemin Paugan",,82015,Val-des-Monts,J8N2G9,1,1,0,0,0,http://www.wqsb.qc.ca/Schools/poltimor_fr.htm,-75.711667,45.789343,Préscolaire - Primaire,886000,Anglo,4_OrgImm_Anglo_presc_prim,Val-des-Monts,Les Collines-de-l'Outaouais,Outaouais,Gatineau,Commission scolaire Western Québec
,137537080,886032,École primaire Poltimore,École primaire Poltimore,"2, rue Paugan",,J8N2G9,82015,Val-des-Monts,886850,Centre Hospitalier Pierre-Janet,"20, rue Pharand",,81017,Gatineau,J9A1K7,1,1,0,0,0,http://www.wqsb.qc.ca/Schools/poltimor_fr.htm,-75.74047,45.42612,Préscolaire - Primaire,886000,Anglo,4_OrgImm_Anglo_presc_prim,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,137546415,886033,École primaire Queen Elizabeth,École primaire Queen Elizabeth,"9, chemin Begley",,J0X1X0,83015,Kazabazua,886008,Queen Elizabeth,"9, rue Begley",,83015,Kazabazua,J0X1X0,1,1,0,0,0,http://www.wqsb.qc.ca/Schools/queen_e_fr.htm,-76.015146,45.949516,Préscolaire - Primaire,886000,Anglo,4_OrgImm_Anglo_presc_prim,Kazabazua,La Vallée-de-la-Gatineau,Outaouais,Gatineau,Commission scolaire Western Québec
,137547080,886033,École primaire Queen Elizabeth,École primaire Queen Elizabeth,"9, chemin Begley",,J0X1X0,83015,Kazabazua,886850,Centre Hospitalier Pierre-Janet,"20, rue Pharand",,81017,Gatineau,J9A1K7,1,1,0,0,0,http://www.wqsb.qc.ca/Schools/queen_e_fr.htm,-75.74047,45.42612,Préscolaire - Primaire,886000,Anglo,4_OrgImm_Anglo_presc_prim,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,161303658,886034,École Lord Aylmer,École Lord Aylmer,"116, avenue Frank Robinson",,J9H4A6,81017,Gatineau,886005,Lord Aylmer Senior Campus,"116, avenue Frank Robinson",,81017,Gatineau,J9H4A6,1,1,0,0,0,http://www.wqsb.qc.ca/Schools/aylmer_fr.htm,-75.839433,45.39093,Préscolaire - Primaire,886000,Anglo,4_OrgImm_Anglo_presc_prim,Gatineau,Gatineau,Outaouais,Pontiac,Commission scolaire Western Québec
,161302939,886034,École Lord Aylmer,École Lord Aylmer,"116, avenue Frank Robinson",,J9H4A6,81017,Gatineau,886022,Lord Aylmer Junior Campus,"130, avenue Frank Robinson",,81017,Gatineau,J9H4A6,1,1,0,0,0,http://www.wqsb.qc.ca/Schools/aylmer_fr.htm,-75.839837,45.393578,Préscolaire - Primaire,886000,Anglo,4_OrgImm_Anglo_presc_prim,Gatineau,Gatineau,Outaouais,Pontiac,Commission scolaire Western Québec
,161307080,886034,École Lord Aylmer,École Lord Aylmer,"116, avenue Frank Robinson",,J9H4A6,81017,Gatineau,886850,Centre Hospitalier Pierre-Janet,"20, rue Pharand",,81017,Gatineau,J9A1K7,1,1,0,0,0,http://www.wqsb.qc.ca/Schools/aylmer_fr.htm,-75.74047,45.42612,Préscolaire - Primaire,886000,Anglo,4_OrgImm_Anglo_presc_prim,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,137553008,886311,CEA Hull,Centre d'éducation des adultes de Hull,"185, rue Archambault",,J8Y5E3,81017,Gatineau,886020,Centre d'éducation des adultes,"185, rue Archambault",,81017,Gatineau,J8Y5E3,0,0,0,0,1,,-75.744406,45.451,Éducation aux adultes,886000,Anglo,9_OrgImm_Anglo_Adu,Gatineau,Gatineau,Outaouais,Hull,Commission scolaire Western Québec
,255644085,888049,École primaire Maple Grove,École primaire Maple Grove,"740, 52 ième Avenue",,H8T2X6,66023,Montréal,888066,Lakeside Academy,"5050, rue Sherbrooke",,66023,Montréal,H8T1H8,1,0,0,0,0,,-73.714191,45.44636,Préscolaire,888000,Anglo,1_OrgImm_Anglo_prescolaire,Montréal,Montréal,Montréal,Marquette,Commission scolaire Lester-B.-Pearson
,259737248,888050,École primaire Birchwood,École primaire Birchwood,1325 rue Jolicoeur,,J7T1Z4,71105,Saint-Lazare,888075,Birchwood,"1325, rue Jolicoeur",,71105,Saint-Lazare,J7T1Z3,1,1,0,0,0,,-74.112085,45.392141,Préscolaire - Primaire,888000,Anglo,4_OrgImm_Anglo_presc_prim,Saint-Lazare,Vaudreuil-Soulanges,Montérégie,Soulanges,Commission scolaire Lester-B.-Pearson
,139283703,888051,École secondaire Beaconsfield,École secondaire Beaconsfield,"250, promenade Beaurepaire",,H9W5G7,66107,Beaconsfield,888025,Beaconsfield High,"250, promenade Beaurepaire",,66107,Beaconsfield,H9W5G7,0,0,1,0,0,http://beaconsfield.lbpsb.qc.ca,-73.861898,45.429976,Secondaire,888000,Anglo,3_OrgImm_Anglo_secondaire,Beaconsfield,Montréal,Montréal,Jacques-Cartier,Commission scolaire Lester-B.-Pearson
,139293702,888055,École secondaire Westwood Senior,École secondaire Westwood Senior,"69, Côte Saint-Charles",,J0P1H0,71100,Hudson,888024,Westwood High Senior Campus,"69, côte Saint-Charles",,71100,Hudson,J0P1H0,0,0,1,0,0,,-74.152054,45.46141,Secondaire,888000,Anglo,3_OrgImm_Anglo_secondaire,Hudson,Vaudreuil-Soulanges,Montérégie,Soulanges,Commission scolaire Lester-B.-Pearson
,139313704,888057,École secondaire John-Rennie,École secondaire John-Rennie,"501, boulevard Saint-Jean",,H9R3J5,66097,Pointe-Claire,888026,John Rennie High,"501, boulevard Saint-Jean",,66097,Pointe-Claire,H9R3J5,0,0,1,0,0,http://johnrennie.lbpsb.qc.ca,-73.816659,45.450855,Secondaire,888000,Anglo,3_OrgImm_Anglo_secondaire,Pointe-Claire,Montréal,Montréal,Jacques-Cartier,Commission scolaire Lester-B.-Pearson
,139324085,888058,École secondaire Lakeside Academy,École secondaire Lakeside Academy,"5050, rue Sherbrooke",,H8T1H8,66023,Montréal,888066,Lakeside Academy,"5050, rue Sherbrooke",,66023,Montréal,H8T1H8,0,0,1,0,0,http://lakesideacademy.lbpsb.qc.ca,-73.714191,45.44636,Secondaire,888000,Anglo,3_OrgImm_Anglo_secondaire,Montréal,Montréal,Montréal,Marquette,Commission scolaire Lester-B.-Pearson
,139343929,888059,Polyvalente LaSalle,Polyvalente LaSalle,"240, 9e Avenue",,H8P2N9,66023,Montréal,888054,Lasalle Community Comprehensive,"240, 9e Avenue",,66023,Montréal,H8P2N9,0,0,1,0,0,http://www.lbpearson.ca/lcchs,-73.60055,45.428178,Secondaire,888000,Anglo,3_OrgImm_Anglo_secondaire,Montréal,Montréal,Montréal,Marguerite-Bourgeoys,Commission scolaire Lester-B.-Pearson
,139383706,888061,École secondaire Macdonald,École secondaire Macdonald,"17, avenue Maple",,H9X2E5,66117,Sainte-Anne-de-Bellevue,888028,MacDonald High,"17, avenue Maple",,66117,Sainte-Anne-de-Bellevue,H9X2E5,0,0,1,0,0,http://macdonald.lbpsb.qc.ca,-73.944147,45.407436,Secondaire,888000,Anglo,3_OrgImm_Anglo_secondaire,Sainte-Anne-de-Bellevue,Montréal,Montréal,Jacques-Cartier,Commission scolaire Lester-B.-Pearson
,137566169,886321,Centre des Carrières Western Québec,Centre des Carrières Western Québec,"100, avenue Frank Robinson",,J9H4A6,81017,Gatineau,886006,Centre Carrières Western Québec,"100, avenue Frank Robinson",,81017,Gatineau,J9H4A6,0,0,0,0,1,,-75.839482,45.389778,Éducation aux adultes,886000,Anglo,9_OrgImm_Anglo_Adu,Gatineau,Gatineau,Outaouais,Pontiac,Commission scolaire Western Québec
,137573023,886331,Centre de Formation Continue Pontiac,Centre de Formation Continue Pontiac,89 rue Centre,Boîte 1500,J0X2Y0,84010,Shawville,886026,Centre de formation continue Pontiac,"26, rue Leslie",,84030,Campbell's Bay,J0X1K0,0,0,0,0,1,http://www.wqsb.qc.ca/aepontiac/,-76.596083,45.734231,Éducation aux adultes,886000,Anglo,9_OrgImm_Anglo_Adu,Campbell's Bay,Pontiac,Outaouais,Pontiac,Commission scolaire Western Québec
,137573676,886331,Centre de Formation Continue Pontiac,Centre de Formation Continue Pontiac,89 rue Centre,Boîte 1500,J0X2Y0,84010,Shawville,886033,Dr-S.-E.-McDowell,"89, rue Centre",,84010,Shawville,J0X2Y0,0,0,0,0,1,http://www.wqsb.qc.ca/aepontiac/,-76.492556,45.602639,Éducation aux adultes,886000,Anglo,9_OrgImm_Anglo_Adu,Shawville,Pontiac,Outaouais,Pontiac,Commission scolaire Western Québec
,137583664,886351,CEA Maniwaki,Centre d'éducation des adultes de Maniwaki,"265, rue Hill",,J9E2G8,83065,Maniwaki,886016,Maniwaki Éducation des adultes,"265, rue Hill",,83065,Maniwaki,J9E2G8,0,0,0,0,1,,-75.980815,46.371201,Éducation aux adultes,886000,Anglo,9_OrgImm_Anglo_Adu,Maniwaki,La Vallée-de-la-Gatineau,Outaouais,Gatineau,Commission scolaire Western Québec
,137593671,886361,Centre Formation Continue Western Québec,Centre de formation continue Western Québec,"980, 7ième Rue",,J9P3P8,89008,Val-d'Or,886028,Golden Valley,"980, 7e Rue",,89008,Val-d'Or,J9P3P8,0,0,0,0,1,,-77.789721,48.099202,Éducation aux adultes,886000,Anglo,9_OrgImm_Anglo_Adu,Val-d'Or,La Vallée-de-l'Or,Abitibi-Témiscamingue,Abitibi-Est,Commission scolaire Western Québec
